row_id,tier,source_key,source_citation,source_doi,source_table,source_case_id,origin_refs,origin_citations,paper_split,split,perveance_uperv,rw_mm,C,theta_cone_deg,theta_source,theta_ann_panahi_deg,theta_iterative_deg,theta_noniterative_deg,theta_modified_noniter_deg,beam_type,rc_mm,Rc_mm,derived_fields,generator_mre_pct,generator_envelope,orig_units,notes
SYN-00776,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.5265,1.4083,11.1706,36.0874,physics_generator,,36.0874,,,pencil,4.7068,7.9909,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00777,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.1964,4.2389,199.6352,39.5133,physics_generator,,39.5133,,,pencil,59.8918,94.1315,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00778,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,0.8123,2.3288,41.7824,26.3421,physics_generator,,26.3421,,,pencil,15.0534,33.9248,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00779,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.8803,3.0061,118.1648,62.4250,physics_generator,,62.4250,,,pencil,32.6773,36.8649,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00780,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.9163,1.2621,136.4788,64.3795,physics_generator,,64.3795,,,pencil,14.7450,16.3528,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00781,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,0.7270,4.0888,9.6089,18.1577,physics_generator,,18.1577,,,pencil,12.6747,40.6717,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00782,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.2270,2.4989,81.7035,36.0156,physics_generator,,36.0156,,,pencil,22.5874,38.4135,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00783,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.4392,3.1644,36.4110,46.4691,physics_generator,,46.4691,,,pencil,19.0946,26.3373,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00784,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.1240,1.5839,14.1167,35.1695,physics_generator,,35.1695,,,pencil,5.9510,10.3316,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00785,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.7549,2.7533,250.5149,50.4972,physics_generator,,50.4972,,,pencil,43.5787,56.4788,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00786,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,0.4113,0.6634,20.9946,16.5136,physics_generator,,16.5136,,,pencil,3.0395,10.6935,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00787,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,3.4440,3.9861,58.9660,62.3832,physics_generator,,62.3832,,,pencil,30.6093,34.5450,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00788,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,3.6841,2.0209,25.6145,54.9145,physics_generator,,54.9145,,,pencil,10.2281,12.4992,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00789,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,0.6465,3.3163,72.1850,25.2661,physics_generator,,25.2661,,,pencil,28.1761,66.0136,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00790,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.9998,1.2263,17.2620,35.7960,physics_generator,,35.7960,,,pencil,5.0951,8.7111,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00791,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.3603,4.4231,307.3667,62.4839,physics_generator,,62.4839,,,pencil,77.5452,87.4358,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00792,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.6827,0.8252,106.2169,58.6326,physics_generator,,58.6326,,,pencil,8.5044,9.9602,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00793,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.4652,3.5259,47.1545,36.6455,physics_generator,,36.6455,,,pencil,24.2118,40.5650,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00794,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,0.9682,1.9359,177.0274,34.7387,physics_generator,,34.7387,,,pencil,25.7572,45.2012,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00795,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,3.1494,2.7274,12.4162,41.8811,physics_generator,,41.8811,,,pencil,9.6103,14.3956,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00796,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,3.2099,1.8389,71.2190,61.6574,physics_generator,,61.6574,,,pencil,15.5186,17.6322,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00797,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.1469,2.5132,31.8240,30.1689,physics_generator,,30.1689,,,pencil,14.1777,28.2115,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00798,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.4978,0.9157,262.0807,46.2213,physics_generator,,46.2213,,,pencil,14.8239,20.5312,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00799,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.8362,3.7492,18.5356,43.9488,physics_generator,,43.9488,,,pencil,16.1414,23.2580,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00800,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.3014,1.0025,42.5921,46.2344,physics_generator,,46.2344,,,pencil,6.5426,9.0596,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00801,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.8195,4.3321,120.8214,47.2047,physics_generator,,47.2047,,,pencil,47.6180,64.8937,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00802,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,0.6123,2.2346,10.3049,17.0129,physics_generator,,17.0129,,,pencil,7.1734,24.5170,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
